make,vehicle_class,engine_liters,cylinders,transmission,fuel_type,fuel_consumption_liters_100km,co2_emissions,co2_bins
acura,suv: small,2,4,as10,z,9.9,232,"Surcharge of $20,000"
acura,suv: small,2,4,as10,z,10.3,241,"Surcharge of $20,000"
acura,mid-size,3.5,6,am7,z,8.4,196,"Surcharge of $20,000"
acura,compact,2.4,4,am8,z,8.9,209,"Surcharge of $20,000"
acura,compact,3.5,6,as9,z,9.8,228,"Surcharge of $20,000"
acura,compact,3.5,6,as9,z,10.3,240,"Surcharge of $20,000"
alfa romeo,two-seater,1.8,4,am6,z,8.4,197,"Surcharge of $20,000"
audi,subcompact,2,4,am7,x,7.8,182,"Surcharge of $10,000"
audi,subcompact,2,4,am7,x,9.5,224,"Surcharge of $20,000"
audi,subcompact,2,4,am7,x,9.5,224,"Surcharge of $20,000"
audi,compact,2,4,am7,z,8.8,205,"Surcharge of $20,000"
audi,station wagon: small,2,4,am7,z,8.8,206,"Surcharge of $20,000"
audi,subcompact,2,4,am7,z,8.8,205,"Surcharge of $20,000"
audi,subcompact,2,4,am7,z,8.8,206,"Surcharge of $20,000"
audi,mid-size,2,4,am7,z,8.8,205,"Surcharge of $20,000"
audi,mid-size,2,4,am7,z,8.7,205,"Surcharge of $20,000"
audi,mid-size,3,6,am7,z,9.7,227,"Surcharge of $20,000"
audi,station wagon: mid-size,3,6,am7,z,10.6,247,"Surcharge of $20,000"
audi,mid-size,3,6,am7,z,9.7,227,"Surcharge of $20,000"
audi,full-size,3,6,as8,z,11.5,267,"Surcharge of $20,000"
audi,full-size,4,8,as8,z,13.2,308,"Surcharge of $20,000"
audi,suv: small,2,4,as8,x,10.6,248,"Surcharge of $20,000"
audi,suv: small,2,4,am7,z,9.7,226,"Surcharge of $20,000"
audi,suv: standard,2,4,as8,z,11.3,264,"Surcharge of $20,000"
audi,suv: standard,3,6,as8,z,12.7,296,"Surcharge of $20,000"
audi,suv: standard,3,6,as8,z,12.7,296,"Surcharge of $20,000"
audi,two-seater,5.2,10,am7,z,14.9,347,"Surcharge of $20,000"
audi,two-seater,5.2,10,am7,z,14.9,347,"Surcharge of $20,000"
audi,subcompact,2.5,5,am7,z,10.4,243,"Surcharge of $20,000"
audi,suv: standard,4,8,as8,z,15.4,360,"Surcharge of $20,000"
audi,subcompact,2,4,am7,z,9.5,222,"Surcharge of $20,000"
audi,compact,3,6,as8,z,10.5,245,"Surcharge of $20,000"
audi,subcompact,3,6,as8,z,10.5,245,"Surcharge of $20,000"
audi,subcompact,3,6,as8,z,10.8,252,"Surcharge of $20,000"
audi,mid-size,3,6,as8,z,10.5,245,"Surcharge of $20,000"
audi,mid-size,2.9,6,as8,z,10.9,255,"Surcharge of $20,000"
audi,mid-size,2.9,6,as8,z,10.9,255,"Surcharge of $20,000"
audi,full-size,4,8,as8,z,14.5,339,"Surcharge of $20,000"
audi,suv: small,3,6,as8,z,11.8,276,"Surcharge of $20,000"
audi,suv: standard,4,8,as8,z,13.7,321,"Surcharge of $20,000"
audi,suv: standard,4,8,as8,z,13.8,322,"Surcharge of $20,000"
audi,subcompact,2,4,am7,x,9.1,213,"Surcharge of $20,000"
audi,two-seater,2,4,am7,x,9.1,213,"Surcharge of $20,000"
audi,subcompact,2.5,5,am7,z,10.3,241,"Surcharge of $20,000"
audi,subcompact,2,4,am7,z,9.4,220,"Surcharge of $20,000"
bentley,suv: standard,4,8,as8,z,13.6,315,"Surcharge of $20,000"
bentley,suv: standard,6,12,as8,z,17.2,401,"Surcharge of $20,000"
bentley,compact,4,8,am8,z,12.4,291,"Surcharge of $20,000"
bentley,compact,6,12,am8,z,15.7,364,"Surcharge of $20,000"
bentley,subcompact,4,8,am8,z,12.4,291,"Surcharge of $20,000"
bentley,subcompact,6,12,am8,z,16,373,"Surcharge of $20,000"
bentley,mid-size,6.8,8,as8,z,20,465,"Surcharge of $20,000"
bmw,compact,2,4,as8,z,8.8,205,"Surcharge of $20,000"
bmw,subcompact,2,4,as8,z,8.7,204,"Surcharge of $20,000"
bmw,subcompact,2,4,as8,z,9.4,219,"Surcharge of $20,000"
bmw,subcompact,2,4,as8,z,8.5,200,"Surcharge of $20,000"
bmw,subcompact,2,4,as8,z,9.4,219,"Surcharge of $20,000"
bmw,subcompact,2,4,as8,z,9.1,213,"Surcharge of $20,000"
bmw,compact,2,4,as8,z,8.7,204,"Surcharge of $20,000"
bmw,compact,2,4,as8,z,9.4,219,"Surcharge of $20,000"
bmw,compact,2,4,as8,z,9.4,219,"Surcharge of $20,000"
bmw,subcompact,3,6,as8,z,10.7,249,"Surcharge of $20,000"
bmw,compact,3,6,as8,z,9.9,231,"Surcharge of $20,000"
bmw,compact,3,6,as8,z,10,233,"Surcharge of $20,000"
bmw,compact,3,6,m6,z,11,257,"Surcharge of $20,000"
bmw,compact,3,6,as8,z,10,233,"Surcharge of $20,000"
bmw,mid-size,2,4,as8,z,8.8,206,"Surcharge of $20,000"
bmw,mid-size,3,6,as8,z,9.5,222,"Surcharge of $20,000"
bmw,full-size,4.4,8,as8,z,12.4,290,"Surcharge of $20,000"
bmw,full-size,4.4,8,as8,z,12.4,290,"Surcharge of $20,000"
bmw,full-size,4.4,8,as8,z,12.4,290,"Surcharge of $20,000"
bmw,subcompact,3,6,am7,z,12.4,290,"Surcharge of $20,000"
bmw,compact,2,4,as8,z,9,208,"Surcharge of $20,000"
bmw,subcompact,3,6,as8,z,9.9,231,"Surcharge of $20,000"
bmw,subcompact,3,6,m6,z,10.9,255,"Surcharge of $20,000"
bmw,subcompact,3,6,as8,z,10,233,"Surcharge of $20,000"
bmw,subcompact,3,6,as8,z,9.9,231,"Surcharge of $20,000"
bmw,subcompact,3,6,as8,z,9.9,231,"Surcharge of $20,000"
bmw,subcompact,3,6,m6,z,10.9,255,"Surcharge of $20,000"
bmw,subcompact,3,6,m6,z,10.9,255,"Surcharge of $20,000"
bmw,subcompact,3,6,as8,z,10,233,"Surcharge of $20,000"
bmw,subcompact,3,6,as8,z,10,233,"Surcharge of $20,000"
bmw,compact,3,6,as8,z,10,233,"Surcharge of $20,000"
bmw,subcompact,3,6,am7,z,12.7,299,"Surcharge of $20,000"
bmw,subcompact,3,6,am7,z,12.7,299,"Surcharge of $20,000"
bmw,subcompact,3,6,m6,z,11.9,280,"Surcharge of $20,000"
bmw,subcompact,3,6,m6,z,11.9,280,"Surcharge of $20,000"
bmw,compact,3,6,am7,z,12.4,290,"Surcharge of $20,000"
bmw,compact,3,6,am7,z,12.4,290,"Surcharge of $20,000"
bmw,compact,3,6,m6,z,11.7,273,"Surcharge of $20,000"
bmw,compact,3,6,m6,z,11.7,273,"Surcharge of $20,000"
bmw,compact,3,6,am7,z,12.4,290,"Surcharge of $20,000"
bmw,mid-size,4.4,8,as8,z,13.8,322,"Surcharge of $20,000"
bmw,mid-size,4.4,8,as8,z,13.8,322,"Surcharge of $20,000"
bmw,mid-size,4.4,8,as8,z,11.7,273,"Surcharge of $20,000"
bmw,subcompact,4.4,8,as8,z,13.8,322,"Surcharge of $20,000"
bmw,subcompact,4.4,8,as8,z,13.8,322,"Surcharge of $20,000"
bmw,subcompact,4.4,8,as8,z,13.8,322,"Surcharge of $20,000"
bmw,subcompact,4.4,8,as8,z,13.8,322,"Surcharge of $20,000"
bmw,mid-size,4.4,8,as8,z,13.8,322,"Surcharge of $20,000"
bmw,mid-size,4.4,8,as8,z,13.8,322,"Surcharge of $20,000"
bmw,subcompact,4.4,8,as8,z,12.4,290,"Surcharge of $20,000"
bmw,subcompact,4.4,8,as8,z,11.7,273,"Surcharge of $20,000"
bmw,mid-size,4.4,8,as8,z,12.4,290,"Surcharge of $20,000"
bmw,suv: small,2,4,as8,z,8.8,207,"Surcharge of $20,000"
bmw,suv: small,2,4,as8,z,9,210,"Surcharge of $20,000"
bmw,suv: small,2,4,as8,z,9.2,215,"Surcharge of $20,000"
bmw,suv: small,2,4,as8,z,9.2,215,"Surcharge of $20,000"
bmw,suv: standard,3,6,as8,z,10.5,245,"Surcharge of $20,000"
bmw,suv: standard,4.4,8,as8,z,12.8,302,"Surcharge of $20,000"
bmw,suv: standard,4.4,8,as8,z,12.8,302,"Surcharge of $20,000"
bmw,suv: standard,3,6,as8,z,10.5,245,"Surcharge of $20,000"
bmw,suv: standard,4.4,8,as8,z,12.8,302,"Surcharge of $20,000"
bmw,suv: standard,3,6,as8,z,10.8,254,"Surcharge of $20,000"
bmw,suv: standard,4.4,8,as8,z,13.6,318,"Surcharge of $20,000"
bmw,suv: standard,4.4,8,as8,z,13.6,318,"Surcharge of $20,000"
bmw,two-seater,2,4,as8,z,8.5,200,"Surcharge of $20,000"
bmw,two-seater,3,6,as8,z,9.3,216,"Surcharge of $20,000"
bugatti,two-seater,8,16,am7,z,23,537,"Surcharge of $20,000"
buick,suv: standard,3.6,6,a9,x,11.2,263,"Surcharge of $20,000"
buick,suv: small,1.2,3,av,x,8.4,198,"Surcharge of $20,000"
buick,suv: small,1.3,3,a9,x,8.5,199,"Surcharge of $20,000"
buick,suv: small,2,4,a9,z,10.7,250,"Surcharge of $20,000"
buick,suv: small,2.5,4,a6,x,10,234,"Surcharge of $20,000"
buick,mid-size,2,4,as9,z,9,211,"Surcharge of $20,000"
buick,mid-size,2,4,as8,z,9.6,227,"Surcharge of $20,000"
buick,mid-size,3.6,6,as9,x,10.9,255,"Surcharge of $20,000"
cadillac,compact,2.7,4,as10,z,9.9,232,"Surcharge of $20,000"
cadillac,compact,2.7,4,as10,z,10.2,238,"Surcharge of $20,000"
cadillac,compact,2.7,4,as10,z,10.2,238,"Surcharge of $20,000"
cadillac,mid-size,3,6,as10,z,11,256,"Surcharge of $20,000"
cadillac,mid-size,2,4,as10,z,9.5,221,"Surcharge of $20,000"
cadillac,mid-size,3,6,as10,z,11.5,268,"Surcharge of $20,000"
cadillac,mid-size,3,6,as10,z,11.3,263,"Surcharge of $20,000"
cadillac,mid-size,3,6,as10,z,11.8,276,"Surcharge of $20,000"
cadillac,full-size,3.6,6,as10,x,11,259,"Surcharge of $20,000"
cadillac,full-size,4.2,8,as10,z,13.8,324,"Surcharge of $20,000"
cadillac,suv: standard,6.2,8,a10,z,14.2,333,"Surcharge of $20,000"
cadillac,suv: small,2,4,as9,z,8.9,209,"Surcharge of $20,000"
cadillac,suv: small,2,4,as9,z,9.7,227,"Surcharge of $20,000"
cadillac,suv: small,2,4,as9,z,9.8,227,"Surcharge of $20,000"
cadillac,suv: small,2,4,as9,z,10.1,235,"Surcharge of $20,000"
cadillac,suv: small,3.6,6,as9,x,11.6,270,"Surcharge of $20,000"
cadillac,suv: small,3.6,6,as9,x,11.8,277,"Surcharge of $20,000"
chevrolet,suv: small,2,4,a9,x,9.8,225,"Surcharge of $20,000"
chevrolet,suv: small,2,4,a9,x,10.1,232,"Surcharge of $20,000"
chevrolet,suv: small,3.6,6,a9,x,11.4,269,"Surcharge of $20,000"
chevrolet,subcompact,2,4,as8,z,9.4,219,"Surcharge of $20,000"
chevrolet,subcompact,2,4,m6,z,10.1,235,"Surcharge of $20,000"
chevrolet,subcompact,3.6,6,as10,x,10.5,247,"Surcharge of $20,000"
chevrolet,subcompact,3.6,6,m6,x,11.9,280,"Surcharge of $20,000"
chevrolet,subcompact,6.2,8,as10,z,12.1,282,"Surcharge of $20,000"
chevrolet,pickup truck: small,2.5,4,a6,x,10.8,252,"Surcharge of $20,000"
chevrolet,pickup truck: small,2.8,4,a6,d,10.1,270,"Surcharge of $20,000"
chevrolet,pickup truck: small,3.6,6,a8,x,11.7,273,"Surcharge of $20,000"
chevrolet,pickup truck: small,2.5,4,a6,x,11.3,265,"Surcharge of $20,000"
chevrolet,pickup truck: small,2.8,4,a6,d,10.6,284,"Surcharge of $20,000"
chevrolet,pickup truck: small,3.6,6,a8,x,12.2,286,"Surcharge of $20,000"
chevrolet,pickup truck: small,3.6,6,a8,x,14.1,331,"Surcharge of $20,000"
chevrolet,suv: small,1.5,4,a6,x,8.4,196,"Surcharge of $20,000"
chevrolet,suv: small,1.5,4,a6,x,8.7,204,"Surcharge of $20,000"
chevrolet,suv: small,2,4,a9,z,9.7,228,"Surcharge of $20,000"
chevrolet,full-size,3.6,6,as6,x,10.9,255,"Surcharge of $20,000"
chevrolet,full-size,3.6,6,as6,e,14.7,246,"Surcharge of $20,000"
chevrolet,mid-size,1.5,4,av,x,7.5,189,"Surcharge of $20,000"
chevrolet,mid-size,2,4,a9,z,9.1,214,"Surcharge of $20,000"
chevrolet,pickup truck: standard,2.7,4,a8,x,11.1,262,"Surcharge of $20,000"
chevrolet,pickup truck: standard,2.7,4,a8,x,11.7,275,"Surcharge of $20,000"
chevrolet,pickup truck: standard,3,6,a10,d,8.9,238,"Surcharge of $20,000"
chevrolet,pickup truck: standard,5.3,8,a6,x,13.9,326,"Surcharge of $20,000"
chevrolet,pickup truck: standard,5.3,8,a6,x,14.4,339,"Surcharge of $20,000"
chevrolet,pickup truck: standard,5.3,8,a6,e,19.5,326,"Surcharge of $20,000"
chevrolet,pickup truck: standard,2.7,4,a8,x,12,280,"Surcharge of $20,000"
chevrolet,pickup truck: standard,3,6,a10,d,9.4,252,"Surcharge of $20,000"
chevrolet,pickup truck: standard,4.3,6,a6,x,14.1,331,"Surcharge of $20,000"
chevrolet,pickup truck: standard,4.3,6,a6,x,14.8,349,"Surcharge of $20,000"
chevrolet,pickup truck: standard,5.3,8,a6,x,14.1,331,"Surcharge of $20,000"
chevrolet,pickup truck: standard,5.3,8,a6,x,15,350,"Surcharge of $20,000"
chevrolet,pickup truck: standard,5.3,8,a6,e,20.5,342,"Surcharge of $20,000"
chevrolet,pickup truck: standard,5.3,8,a6,x,15.1,354,"Surcharge of $20,000"
chevrolet,pickup truck: standard,5.3,8,a8,x,12.9,303,"Surcharge of $20,000"
chevrolet,pickup truck: standard,5.3,8,a10,x,12.6,296,"Surcharge of $20,000"
chevrolet,pickup truck: standard,5.3,8,a10,x,13.1,307,"Surcharge of $20,000"
chevrolet,pickup truck: standard,6.2,8,a10,z,13.7,321,"Surcharge of $20,000"
chevrolet,pickup truck: standard,6.2,8,a10,z,15.2,357,"Surcharge of $20,000"
chevrolet,pickup truck: standard,6.2,8,a10,z,14.2,332,"Surcharge of $20,000"
chevrolet,subcompact,1.4,4,av,x,7.1,167,"Surcharge of $10,000"
chevrolet,suv: standard,5.3,8,a6,x,13.4,314,"Surcharge of $20,000"
chevrolet,suv: standard,5.3,8,a6,x,13.4,314,"Surcharge of $20,000"
chevrolet,suv: standard,5.3,8,a6,e,17.9,298,"Surcharge of $20,000"
chevrolet,suv: standard,5.3,8,a6,x,14.4,337,"Surcharge of $20,000"
chevrolet,suv: standard,5.3,8,a6,x,14.4,337,"Surcharge of $20,000"
chevrolet,suv: standard,5.3,8,a6,e,19.1,319,"Surcharge of $20,000"
chevrolet,suv: standard,6.2,8,a10,z,14.6,343,"Surcharge of $20,000"
chevrolet,suv: standard,5.3,8,a6,x,13.4,314,"Surcharge of $20,000"
chevrolet,suv: standard,5.3,8,a6,x,13.4,314,"Surcharge of $20,000"
chevrolet,suv: standard,5.3,8,a6,e,17.9,298,"Surcharge of $20,000"
chevrolet,suv: standard,5.3,8,a6,x,13.8,325,"Surcharge of $20,000"
chevrolet,suv: standard,5.3,8,a6,x,13.8,325,"Surcharge of $20,000"
chevrolet,suv: standard,5.3,8,a6,e,18.4,305,"Surcharge of $20,000"
chevrolet,suv: standard,6.2,8,a10,z,13.9,327,"Surcharge of $20,000"
chevrolet,suv: standard,3.6,6,a9,x,11.8,276,"Surcharge of $20,000"
chevrolet,suv: small,1.4,4,as6,x,9.1,214,"Surcharge of $20,000"
chrysler,minivan,3.6,6,a9,x,10.6,249,"Surcharge of $20,000"
chrysler,minivan,3.6,6,a9,x,11.8,276,"Surcharge of $20,000"
chrysler,minivan,3.6,6,a9,x,10.6,249,"Surcharge of $20,000"
dodge,mid-size,6.4,8,a8,z,13,305,"Surcharge of $20,000"
dodge,mid-size,6.4,8,a8,z,13,305,"Surcharge of $20,000"
dodge,mid-size,6.4,8,m6,z,13.9,325,"Surcharge of $20,000"
dodge,mid-size,6.2,8,a8,z,15.3,358,"Surcharge of $20,000"
dodge,full-size,3.6,6,a5,x,11.6,271,"Surcharge of $20,000"
dodge,full-size,6.4,8,a8,z,13,305,"Surcharge of $20,000"
dodge,full-size,6.4,8,a8,z,13,305,"Surcharge of $20,000"
dodge,suv: standard,5.7,8,a8,x,14.1,331,"Surcharge of $20,000"
dodge,minivan,3.6,6,a6,x,11.8,276,"Surcharge of $20,000"
dodge,suv: small,2.4,4,a4,x,11.1,261,"Surcharge of $20,000"
fiat,two-seater,1.4,4,a6,x,8,187,"Surcharge of $20,000"
fiat,two-seater,1.4,4,m6,x,7.9,185,"Surcharge of $10,000"
fiat,station wagon: small,1.4,4,a6,x,9.4,221,"Surcharge of $20,000"
fiat,suv: small,1.3,4,a9,x,9.1,213,"Surcharge of $20,000"
ford,suv: small,2,4,as6,x,9.2,216,"Surcharge of $20,000"
ford,suv: small,2,4,a8,x,10,233,"Surcharge of $20,000"
ford,suv: small,2,4,as8,x,10,233,"Surcharge of $20,000"
ford,suv: small,2.7,6,as8,x,11,258,"Surcharge of $20,000"
ford,suv: small,1.5,3,a8,x,7.9,185,"Surcharge of $10,000"
ford,suv: small,1.5,3,a8,x,8.3,196,"Surcharge of $20,000"
ford,suv: small,2,4,as8,x,9.1,213,"Surcharge of $20,000"
ford,suv: small,2.5,4,av,x,5.8,136,No Tax or Rebate
ford,suv: small,2.5,4,av,x,5.9,139,No Tax or Rebate
ford,suv: standard,3.5,6,as10,x,12.5,294,"Surcharge of $20,000"
ford,suv: standard,2.3,4,as10,x,10.3,241,"Surcharge of $20,000"
ford,suv: standard,3,6,as10,x,11.8,278,"Surcharge of $20,000"
ford,pickup truck: standard,2.7,6,as10,x,10.6,249,"Surcharge of $20,000"
ford,pickup truck: standard,3,6,as10,d,9.8,264,"Surcharge of $20,000"
ford,pickup truck: standard,3,6,as10,d,9.8,264,"Surcharge of $20,000"
ford,pickup truck: standard,3.3,6,as6,x,10.8,254,"Surcharge of $20,000"
ford,pickup truck: standard,3.3,6,as6,e,14.8,245,"Surcharge of $20,000"
ford,pickup truck: standard,3.5,6,as10,x,12.7,298,"Surcharge of $20,000"
ford,pickup truck: standard,5,8,as10,x,12.6,297,"Surcharge of $20,000"
ford,pickup truck: standard,5,8,as10,e,17.6,293,"Surcharge of $20,000"
ford,pickup truck: standard,5,8,as10,x,13,305,"Surcharge of $20,000"
ford,pickup truck: standard,5,8,as10,e,17.7,294,"Surcharge of $20,000"
ford,pickup truck: standard,5,8,as10,x,13.6,319,"Surcharge of $20,000"
ford,pickup truck: standard,5,8,as10,e,18,300,"Surcharge of $20,000"
ford,pickup truck: standard,2.7,6,as10,x,11.8,277,"Surcharge of $20,000"
ford,pickup truck: standard,3,6,as10,d,10.8,290,"Surcharge of $20,000"
ford,pickup truck: standard,3,6,as10,d,10,270,"Surcharge of $20,000"
ford,pickup truck: standard,3.3,6,as6,x,11.7,274,"Surcharge of $20,000"
ford,pickup truck: standard,3.3,6,as6,e,15.9,265,"Surcharge of $20,000"
ford,pickup truck: standard,3.5,6,as10,x,13,304,"Surcharge of $20,000"
ford,pickup truck: standard,3.5,6,as10,x,12.6,296,"Surcharge of $20,000"
ford,pickup truck: standard,5,8,as10,x,13.5,317,"Surcharge of $20,000"
ford,pickup truck: standard,5,8,as10,e,17.8,296,"Surcharge of $20,000"
ford,pickup truck: standard,3.5,6,as10,x,14.3,336,"Surcharge of $20,000"
ford,mid-size,1.5,4,as6,x,8.7,203,"Surcharge of $20,000"
ford,mid-size,2,4,av,x,5.6,131,No Tax or Rebate
ford,subcompact,2.3,4,as10,x,9.4,221,"Surcharge of $20,000"
ford,subcompact,2.3,4,as10,x,10.3,242,"Surcharge of $20,000"
ford,subcompact,2.3,4,m6,x,9.7,226,"Surcharge of $20,000"
ford,subcompact,2.3,4,m6,x,10.4,244,"Surcharge of $20,000"
ford,subcompact,5,8,as10,x,12.3,289,"Surcharge of $20,000"
ford,subcompact,5,8,m6,x,13.3,312,"Surcharge of $20,000"
ford,subcompact,5,8,m6,x,13.6,319,"Surcharge of $20,000"
ford,subcompact,2.3,4,as10,x,10.3,242,"Surcharge of $20,000"
ford,subcompact,2.3,4,as10,x,10.4,244,"Surcharge of $20,000"
ford,subcompact,2.3,4,m6,x,10.3,240,"Surcharge of $20,000"
ford,subcompact,2.3,4,m6,x,10.7,252,"Surcharge of $20,000"
ford,subcompact,5,8,as10,x,12.9,303,"Surcharge of $20,000"
ford,subcompact,5.2,8,m6,z,14.5,342,"Surcharge of $20,000"
ford,subcompact,5.2,8,am7,z,16.7,392,"Surcharge of $20,000"
ford,van: passenger,3.5,6,as10,x,14.5,340,"Surcharge of $20,000"
ford,van: passenger,3.5,6,as10,e,19.1,316,"Surcharge of $20,000"
ford,van: passenger,3.5,6,as10,x,15,352,"Surcharge of $20,000"
ford,van: passenger,3.5,6,as10,e,19.8,328,"Surcharge of $20,000"
ford,special purpose vehicle,2,4,as8,x,9.3,219,"Surcharge of $20,000"
ford,special purpose vehicle,2,4,as8,x,9.3,219,"Surcharge of $20,000"
ford,special purpose vehicle,2.5,4,as6,x,10.6,247,"Surcharge of $20,000"
genesis,compact,2,4,as8,z,10.2,238,"Surcharge of $20,000"
genesis,full-size,3.3,6,as8,z,11.9,282,"Surcharge of $20,000"
genesis,full-size,3.8,6,as8,x,11.7,276,"Surcharge of $20,000"
genesis,full-size,5,8,as8,z,13.2,312,"Surcharge of $20,000"
genesis,full-size,3.3,6,as8,z,11.8,280,"Surcharge of $20,000"
genesis,full-size,5,8,as8,z,13.1,311,"Surcharge of $20,000"
gmc,suv: standard,2,4,a9,x,9.8,225,"Surcharge of $20,000"
gmc,suv: standard,3.6,6,a9,x,10.9,257,"Surcharge of $20,000"
gmc,suv: standard,2,4,a9,x,10.1,232,"Surcharge of $20,000"
gmc,suv: standard,3.6,6,a9,x,11.4,269,"Surcharge of $20,000"
gmc,pickup truck: small,2.5,4,a6,x,10.8,252,"Surcharge of $20,000"
gmc,pickup truck: small,2.8,4,a6,d,10.1,270,"Surcharge of $20,000"
gmc,pickup truck: small,3.6,6,a8,x,11.7,273,"Surcharge of $20,000"
gmc,pickup truck: small,2.5,4,a6,x,11.3,265,"Surcharge of $20,000"
gmc,pickup truck: small,2.8,4,a6,d,10.6,284,"Surcharge of $20,000"
gmc,pickup truck: small,3.6,6,a8,x,12.2,286,"Surcharge of $20,000"
gmc,pickup truck: standard,2.7,4,a8,x,11.1,262,"Surcharge of $20,000"
gmc,pickup truck: standard,2.7,4,a8,x,11.7,275,"Surcharge of $20,000"
gmc,pickup truck: standard,3,6,a10,d,9.1,245,"Surcharge of $20,000"
gmc,pickup truck: standard,5.3,8,a6,x,13.9,326,"Surcharge of $20,000"
gmc,pickup truck: standard,5.3,8,a6,x,14.4,339,"Surcharge of $20,000"
gmc,pickup truck: standard,5.3,8,a6,e,19.5,326,"Surcharge of $20,000"
gmc,pickup truck: standard,5.3,8,a8,x,12.2,288,"Surcharge of $20,000"
gmc,pickup truck: standard,2.7,4,a8,x,11.7,275,"Surcharge of $20,000"
gmc,pickup truck: standard,2.7,4,a8,x,12,280,"Surcharge of $20,000"
gmc,pickup truck: standard,3,6,a10,d,9.9,265,"Surcharge of $20,000"
gmc,pickup truck: standard,3,6,a10,d,9.9,265,"Surcharge of $20,000"
gmc,pickup truck: standard,4.3,6,a6,x,14.1,331,"Surcharge of $20,000"
gmc,pickup truck: standard,5.3,8,a6,x,14.1,331,"Surcharge of $20,000"
gmc,pickup truck: standard,5.3,8,a6,x,14.7,344,"Surcharge of $20,000"
gmc,pickup truck: standard,5.3,8,a6,e,19.5,325,"Surcharge of $20,000"
gmc,pickup truck: standard,5.3,8,a6,x,15.1,354,"Surcharge of $20,000"
gmc,pickup truck: standard,5.3,8,a8,x,13,304,"Surcharge of $20,000"
gmc,pickup truck: standard,5.3,8,a8,x,13.4,314,"Surcharge of $20,000"
gmc,pickup truck: standard,5.3,8,a10,x,12.7,298,"Surcharge of $20,000"
gmc,pickup truck: standard,6.2,8,a10,z,13.9,326,"Surcharge of $20,000"
gmc,suv: small,1.5,4,a9,x,8.6,202,"Surcharge of $20,000"
gmc,suv: small,1.5,4,a9,x,9,210,"Surcharge of $20,000"
gmc,suv: small,2,4,a9,z,10.2,239,"Surcharge of $20,000"
gmc,suv: standard,5.3,8,a6,x,13.4,314,"Surcharge of $20,000"
gmc,suv: standard,5.3,8,a6,x,13.4,314,"Surcharge of $20,000"
gmc,suv: standard,5.3,8,a6,e,17.9,298,"Surcharge of $20,000"
gmc,suv: standard,5.3,8,a6,x,13.8,325,"Surcharge of $20,000"
gmc,suv: standard,5.3,8,a6,x,13.8,325,"Surcharge of $20,000"
gmc,suv: standard,5.3,8,a6,e,18.4,305,"Surcharge of $20,000"
gmc,suv: standard,6.2,8,a10,z,13.9,327,"Surcharge of $20,000"
gmc,suv: standard,5.3,8,a6,x,13.4,314,"Surcharge of $20,000"
gmc,suv: standard,5.3,8,a6,x,13.4,314,"Surcharge of $20,000"
gmc,suv: standard,5.3,8,a6,e,17.9,298,"Surcharge of $20,000"
gmc,suv: standard,5.3,8,a6,x,14.4,337,"Surcharge of $20,000"
gmc,suv: standard,5.3,8,a6,x,14.4,337,"Surcharge of $20,000"
gmc,suv: standard,5.3,8,a6,e,19.1,319,"Surcharge of $20,000"
gmc,suv: standard,6.2,8,a10,z,14.6,343,"Surcharge of $20,000"
honda,full-size,1.5,4,av,x,7.2,170,"Surcharge of $10,000"
honda,full-size,1.5,4,av7,x,7.6,177,"Surcharge of $10,000"
honda,full-size,1.5,4,m6,x,7.9,185,"Surcharge of $10,000"
honda,full-size,2,4,m6,x,9.2,214,"Surcharge of $20,000"
honda,mid-size,2,4,as10,x,9.1,211,"Surcharge of $20,000"
honda,full-size,2,4,av,x,5,117,"Rebate of $10,000"
honda,compact,1.5,4,av7,x,7.2,167,"Surcharge of $10,000"
honda,compact,2,4,av,x,7.1,164,"Surcharge of $10,000"
honda,compact,2,4,av7,x,7.5,176,"Surcharge of $10,000"
honda,compact,2,4,m6,x,8.1,189,"Surcharge of $20,000"
honda,compact,1.5,4,m6,z,7.8,183,"Surcharge of $10,000"
honda,full-size,1.5,4,av,x,6.9,162,"Surcharge of $10,000"
honda,full-size,1.5,4,m6,x,7.2,167,"Surcharge of $10,000"
honda,full-size,1.5,4,m6,z,7.2,167,"Surcharge of $10,000"
honda,mid-size,2,4,m6,x,8,186,"Surcharge of $20,000"
honda,mid-size,1.5,4,m6,z,7.8,183,"Surcharge of $10,000"
honda,station wagon: small,1.5,4,av,x,6.5,151,No Tax or Rebate
honda,station wagon: small,1.5,4,av7,x,7,166,"Surcharge of $10,000"
honda,station wagon: small,1.5,4,m6,x,7.4,174,"Surcharge of $10,000"
honda,station wagon: small,1.8,4,av,x,7.8,181,"Surcharge of $10,000"
honda,mid-size,1.5,4,av,x,4.9,115,"Rebate of $10,000"
honda,suv: small,3.5,6,a6,x,11.3,266,"Surcharge of $20,000"
honda,suv: small,3.5,6,as9,x,11,257,"Surcharge of $20,000"
honda,pickup truck: standard,3.5,6,as9,x,11.4,269,"Surcharge of $20,000"
hyundai,compact,1.6,4,av,x,6.7,160,No Tax or Rebate
hyundai,compact,1.6,4,m6,x,7,168,"Surcharge of $10,000"
hyundai,mid-size,1.6,4,am7,x,8.1,192,"Surcharge of $20,000"
hyundai,mid-size,1.6,4,m6,x,9,214,"Surcharge of $20,000"
hyundai,mid-size,2,4,av,x,6.8,161,"Surcharge of $10,000"
hyundai,mid-size,2,4,m6,x,7.9,187,"Surcharge of $20,000"
