make,vehicle_class,engine_liters,cylinders,transmission,fuel_type,fuel_consumption_liters_100km,co2_emissions,co2_bins
14,0,3.5,6.0,2,1,11.3,266.0,0
14,0,3.5,6.0,0,1,11.0,257.0,0
14,10,3.5,6.0,0,1,11.4,269.0,0
15,2,1.6,4.0,4,1,6.7,160.0,3
15,2,1.6,4.0,3,1,7.0,168.0,1
15,3,1.6,4.0,1,1,8.1,192.0,0
15,3,1.6,4.0,3,1,9.0,214.0,0
15,3,2.0,4.0,4,1,6.8,161.0,1
15,3,2.0,4.0,3,1,7.9,187.0,0
15,7,1.6,4.0,1,1,8.6,205.0,0
15,7,1.6,4.0,3,1,9.2,218.0,0
15,7,2.0,4.0,0,1,8.4,199.0,0
15,7,2.0,4.0,3,1,8.7,207.0,0
15,7,1.6,4.0,1,1,4.2,99.0,2
15,7,1.6,4.0,1,1,4.1,96.0,2
15,0,2.0,4.0,0,1,7.9,187.0,0
15,0,2.4,4.0,0,1,9.6,225.0,0
15,0,2.0,4.0,0,1,10.7,255.0,0
15,0,2.4,4.0,0,1,10.1,238.0,0
15,7,1.6,4.0,0,1,7.7,181.0,1
15,7,2.5,4.0,0,1,7.7,182.0,1
15,7,2.0,4.0,1,1,5.0,117.0,2
15,2,1.6,4.0,1,1,7.8,184.0,1
15,2,1.6,4.0,3,1,8.3,196.0,0
15,2,2.0,4.0,0,1,8.2,193.0,0
15,3,1.6,4.0,4,1,7.5,178.0,1
15,3,1.6,4.0,3,1,7.8,184.0,1
16,4,3.0,6.0,0,0,10.7,251.0,0
16,0,2.0,4.0,4,0,9.7,228.0,0
16,0,3.5,6.0,4,0,10.9,257.0,0
16,8,5.6,8.0,0,0,15.3,360.0,0
17,0,2.0,4.0,0,0,9.8,231.0,0
17,0,2.0,4.0,0,0,10.1,236.0,0
17,0,2.0,4.0,0,0,9.9,227.0,0
17,0,2.0,4.0,0,0,9.9,232.0,0
17,0,3.0,6.0,0,0,11.8,277.0,0
17,0,5.0,8.0,0,0,12.9,303.0,0
17,1,3.0,6.0,0,0,10.4,242.0,0
17,1,3.0,6.0,0,0,10.8,253.0,0
17,1,3.0,6.0,0,0,11.3,265.0,0
17,1,5.0,8.0,0,0,12.7,299.0,0
17,1,3.0,6.0,0,0,10.4,242.0,0
17,1,3.0,6.0,0,0,10.8,253.0,0
17,1,3.0,6.0,0,0,11.3,265.0,0
17,1,5.0,8.0,0,0,12.7,299.0,0
17,2,2.0,4.0,0,0,8.5,200.0,0
17,2,2.0,4.0,0,0,9.4,220.0,0
17,3,2.0,4.0,0,0,8.8,207.0,0
17,3,2.0,4.0,0,0,9.2,217.0,0
17,3,3.0,6.0,0,0,10.4,243.0,0
18,0,2.4,4.0,2,1,9.3,219.0,0
18,0,2.0,4.0,2,1,10.6,249.0,0
18,0,3.2,6.0,2,1,11.6,269.0,0
18,0,2.4,4.0,3,1,9.0,211.0,0
18,0,2.4,4.0,3,1,9.4,221.0,0
18,10,3.6,6.0,2,1,12.3,290.0,0
18,10,3.6,6.0,3,1,12.6,296.0,0
18,0,1.3,4.0,2,1,9.2,216.0,0
18,0,1.3,4.0,2,1,9.9,230.0,0
18,0,2.0,4.0,2,1,10.3,241.0,0
18,0,3.6,6.0,2,1,11.8,274.0,0
18,0,3.6,6.0,2,1,11.0,259.0,0
18,0,3.6,6.0,3,1,11.8,277.0,0
18,0,2.0,4.0,2,1,11.2,263.0,0
18,0,2.0,4.0,2,1,10.9,257.0,0
18,0,3.0,6.0,2,2,9.5,255.0,0
18,0,3.6,6.0,2,1,11.9,280.0,0
18,0,3.6,6.0,2,1,11.8,276.0,0
18,0,3.6,6.0,3,1,12.2,285.0,0
19,3,1.6,4.0,1,1,7.8,184.0,1
19,3,2.0,4.0,4,1,7.0,165.0,1
19,6,1.6,4.0,1,1,4.8,114.0,2
19,6,1.6,4.0,1,1,4.7,110.0,2
19,6,1.6,4.0,1,1,5.4,129.0,3
19,7,2.4,4.0,0,1,8.4,199.0,0
19,3,2.0,4.0,1,1,5.6,132.0,3
19,2,1.6,4.0,4,1,6.6,151.0,3
19,2,1.6,4.0,3,1,7.0,167.0,1
19,11,3.3,6.0,0,1,11.5,271.0,0
19,0,2.4,4.0,0,1,10.2,242.0,0
19,0,3.3,6.0,0,1,11.1,261.0,0
19,6,2.0,4.0,4,1,7.9,188.0,0
19,6,2.0,4.0,3,1,8.7,206.0,0
19,0,2.4,4.0,0,1,10.0,239.0,0
19,0,3.8,6.0,0,1,11.2,264.0,0
20,1,6.5,12.0,1,0,21.4,485.0,0
20,1,6.5,12.0,1,0,21.7,493.0,0
20,1,5.2,10.0,1,0,15.7,370.0,0
20,1,5.2,10.0,1,0,15.7,370.0,0
20,1,5.2,10.0,1,0,15.7,370.0,0
21,8,3.0,6.0,0,0,13.3,311.0,0
21,8,3.0,6.0,0,2,10.4,279.0,0
21,0,2.0,4.0,0,0,11.3,266.0,0
21,0,2.0,4.0,0,0,11.1,262.0,0
21,8,3.0,6.0,0,0,11.0,258.0,0
21,8,3.0,6.0,0,2,9.6,256.0,0
21,8,5.0,8.0,0,0,12.9,305.0,0
21,8,5.0,8.0,0,0,13.0,305.0,0
21,8,5.0,8.0,0,0,15.1,354.0,0
21,8,5.0,8.0,0,0,15.5,365.0,0
21,8,3.0,6.0,0,0,11.3,264.0,0
21,8,3.0,6.0,0,2,9.6,256.0,0
21,8,5.0,8.0,0,0,12.6,294.0,0
21,8,5.0,8.0,0,0,14.3,336.0,0
21,0,2.0,4.0,0,0,10.4,245.0,0
21,0,2.0,4.0,0,0,10.3,242.0,0
21,0,2.0,4.0,0,0,10.2,238.0,0
21,0,2.0,4.0,0,0,10.6,248.0,0
21,0,3.0,6.0,0,0,11.6,273.0,0
21,0,3.0,6.0,0,0,11.6,273.0,0
21,0,5.0,8.0,0,0,13.5,318.0,0
22,3,2.5,4.0,0,1,5.3,124.0,2
22,3,3.5,6.0,0,0,10.9,254.0,0
22,2,5.0,8.0,0,0,12.5,293.0,0
22,2,2.0,4.0,0,0,9.5,220.0,0
22,2,3.5,6.0,0,0,10.9,254.0,0
22,2,3.5,6.0,0,0,10.9,254.0,0
22,4,5.0,8.0,0,0,12.6,294.0,0
22,3,3.4,6.0,0,0,11.1,262.0,0
22,3,3.5,6.0,4,0,9.1,214.0,0
22,0,2.5,4.0,4,1,7.5,176.0,1
22,4,3.5,6.0,0,0,11.2,262.0,0
22,4,3.5,6.0,0,0,11.2,262.0,0
22,8,3.5,6.0,4,0,7.9,185.0,1
22,2,2.0,4.0,4,1,6.0,140.0,3
23,8,3.0,6.0,0,1,11.9,280.0,0
23,7,2.7,6.0,0,1,12.0,281.0,0
23,7,3.0,6.0,0,1,12.3,289.0,0
23,7,3.7,6.0,0,1,12.2,287.0,0
23,0,2.3,4.0,0,1,9.8,230.0,0
23,3,2.0,4.0,0,1,10.4,245.0,0
23,3,2.0,4.0,4,1,5.6,131.0,3
23,0,2.0,4.0,0,1,10.7,250.0,0
23,0,2.7,6.0,0,1,11.0,258.0,0
23,8,3.5,6.0,0,1,13.4,315.0,0
24,3,3.0,6.0,0,0,12.2,286.0,0
24,3,3.0,6.0,0,0,12.2,286.0,0
24,3,3.0,6.0,0,0,12.6,295.0,0
24,8,3.0,6.0,0,0,13.7,324.0,0
24,8,3.0,6.0,0,0,13.7,324.0,0
24,8,3.8,8.0,0,0,15.3,360.0,0
24,8,3.8,8.0,0,0,15.3,360.0,0
24,7,3.0,6.0,0,0,12.2,286.0,0
24,7,3.0,6.0,0,0,12.8,301.0,0
24,7,3.8,8.0,0,0,13.7,321.0,0
25,2,2.0,4.0,3,1,8.0,186.0,0
25,0,2.5,4.0,0,1,8.6,200.0,0
25,2,2.5,4.0,0,1,7.7,181.0,1
25,2,2.5,4.0,0,1,7.8,183.0,1
25,2,2.5,4.0,0,1,8.2,192.0,0
25,3,2.0,4.0,3,1,7.8,181.0,1
25,3,2.5,4.0,0,1,8.0,187.0,0
25,3,2.5,4.0,3,1,8.1,189.0,0
25,3,2.5,4.0,0,1,8.7,204.0,0
25,3,2.5,4.0,0,1,8.0,188.0,0
25,1,2.0,4.0,0,0,7.9,186.0,0
26,4,2.0,4.0,1,0,8.6,201.0,0
26,6,2.0,4.0,1,0,8.3,195.0,0
26,4,2.0,4.0,1,0,8.9,207.0,0
26,6,2.0,4.0,1,0,9.2,215.0,0
26,2,3.0,6.0,2,0,10.7,253.0,0
26,4,3.0,6.0,2,0,11.2,263.0,0
26,4,3.0,6.0,2,0,11.1,255.0,0
26,6,3.0,6.0,2,0,10.8,255.0,0
26,2,4.0,8.0,2,0,11.2,263.0,0
26,2,4.0,8.0,2,0,11.2,263.0,0
26,4,4.0,8.0,2,0,12.0,282.0,0
26,4,4.0,8.0,2,0,11.8,277.0,0
26,2,2.0,4.0,1,0,9.4,218.0,0
26,2,2.0,4.0,1,0,10.1,237.0,0
26,2,3.0,6.0,2,0,10.7,235.0,0
26,3,3.0,6.0,2,0,9.9,232.0,0
26,4,3.0,6.0,2,0,10.9,245.0,0
26,4,3.0,6.0,2,0,10.6,237.0,0
26,14,3.0,6.0,2,0,10.2,239.0,0
26,3,4.0,8.0,2,0,13.5,318.0,0
26,14,4.0,8.0,2,0,12.7,299.0,0
26,8,4.0,8.0,2,0,17.0,396.0,0
26,0,3.0,6.0,2,0,11.6,271.0,0
26,0,3.0,6.0,2,0,11.6,272.0,0
26,0,4.0,8.0,2,0,13.2,309.0,0
26,0,4.0,8.0,2,0,13.2,309.0,0
26,8,3.0,6.0,2,0,12.1,285.0,0
26,2,3.0,6.0,2,0,11.2,264.0,0
26,2,4.0,8.0,2,0,13.7,323.0,0
26,2,4.0,8.0,2,0,13.7,324.0,0
26,1,4.0,8.0,1,0,13.5,315.0,0
26,1,4.0,8.0,1,0,14.0,326.0,0
26,1,4.0,8.0,1,0,14.0,327.0,0
26,1,4.0,8.0,1,0,14.0,327.0,0
26,7,4.0,8.0,2,0,11.8,275.0,0
26,4,4.0,8.0,2,0,13.1,306.0,0
26,2,4.0,8.0,2,0,11.6,271.0,0
26,7,6.0,12.0,2,0,15.1,356.0,0
26,1,3.0,6.0,2,0,10.2,238.0,0
26,2,2.0,4.0,2,0,9.4,219.0,0
26,4,2.0,4.0,2,0,9.9,231.0,0
26,4,2.0,4.0,2,0,9.5,221.0,0
26,6,2.0,4.0,2,0,9.5,221.0,0
26,2,2.0,4.0,1,0,8.8,204.0,0
26,2,3.0,6.0,2,0,9.8,213.0,0
26,3,2.0,4.0,2,0,9.4,220.0,0
26,3,3.0,6.0,2,0,10.4,243.0,0
26,4,3.0,6.0,2,0,11.6,271.0,0
26,4,3.0,6.0,2,0,11.0,257.0,0
26,14,3.0,6.0,2,0,10.8,254.0,0
26,8,4.0,8.0,2,0,16.3,378.0,0
26,0,2.0,4.0,1,0,9.0,211.0,0
26,0,2.0,4.0,1,0,9.0,210.0,0
26,0,2.0,4.0,2,0,10.0,234.0,0
26,0,2.0,4.0,2,0,10.0,236.0,0
26,8,2.0,4.0,2,0,10.6,249.0,0
26,8,3.0,6.0,2,0,11.1,262.0,0
26,8,3.0,6.0,2,0,11.4,267.0,0
26,8,4.0,8.0,2,0,13.0,302.0,0
26,7,4.0,8.0,2,0,12.2,286.0,0
26,7,6.0,12.0,2,0,15.1,355.0,0
26,13,2.0,4.0,2,0,10.5,247.0,0
26,13,2.0,4.0,2,0,10.5,246.0,0
26,13,2.0,4.0,2,0,11.0,257.0,0
26,3,3.0,6.0,2,0,10.8,253.0,0
26,7,4.0,8.0,2,0,11.3,265.0,0
26,3,4.0,8.0,2,0,11.3,265.0,0
26,4,4.0,8.0,2,0,11.7,273.0,0
26,2,4.0,8.0,2,0,11.5,270.0,0
26,1,3.0,6.0,2,0,10.5,241.0,0
26,1,4.7,8.0,2,0,11.6,270.0,0
26,1,2.0,4.0,2,0,8.8,205.0,0
27,4,1.5,3.0,1,0,7.5,174.0,1
27,4,1.5,3.0,1,0,7.5,174.0,1
27,3,1.5,3.0,0,0,8.5,197.0,0
27,5,1.5,3.0,1,0,7.5,174.0,1
27,3,1.5,3.0,0,0,8.6,200.0,0
27,4,2.0,4.0,1,0,7.9,184.0,1
27,4,2.0,4.0,1,0,7.9,184.0,1
27,3,2.0,4.0,0,0,8.9,207.0,0
27,5,2.0,4.0,1,0,8.1,191.0,0
28,0,1.5,4.0,4,1,9.3,216.0,0
28,2,1.2,3.0,4,1,6.2,143.0,3
28,0,2.4,4.0,4,1,9.1,212.0,0
28,0,3.0,6.0,2,0,10.6,246.0,0
29,1,3.7,6.0,0,0,11.1,261.0,0
29,1,3.7,6.0,3,0,11.5,270.0,0
29,1,3.7,6.0,0,0,11.5,271.0,0
29,1,3.7,6.0,3,0,11.8,279.0,0
29,3,2.5,4.0,4,1,7.9,186.0,0
29,8,5.6,8.0,0,1,15.4,362.0,0
29,10,3.8,6.0,0,1,11.6,273.0,0
29,10,3.8,6.0,0,1,12.2,287.0,0
29,14,3.5,6.0,4,1,10.3,242.0,0
29,13,2.0,4.0,4,1,9.3,218.0,0
29,6,2.0,4.0,4,1,8.2,192.0,0
29,6,2.0,4.0,3,1,9.2,217.0,0
29,6,2.0,4.0,4,1,8.4,198.0,0
29,0,3.5,6.0,4,1,10.2,240.0,0
29,0,3.5,6.0,4,1,10.7,251.0,0
29,0,3.5,6.0,4,1,11.0,257.0,0
29,0,2.5,4.0,4,1,8.2,192.0,0
29,0,2.5,4.0,4,1,8.7,204.0,0
29,3,2.0,4.0,3,1,8.0,188.0,0
29,10,5.6,8.0,0,0,13.3,313.0,0
29,10,5.6,8.0,0,0,13.3,313.0,0
29,2,1.6,4.0,4,1,6.7,158.0,3
30,5,3.0,6.0,1,0,11.5,276.0,0
30,5,3.0,6.0,1,0,11.6,276.0,0
30,5,3.0,6.0,1,0,11.8,277.0,0
30,5,3.0,6.0,1,0,11.8,277.0,0
30,8,2.9,6.0,0,0,11.9,279.0,0
30,8,4.0,8.0,0,0,14.1,329.0,0
30,0,2.0,4.0,1,0,11.3,265.0,0
30,0,3.0,6.0,1,0,11.7,272.0,0
30,7,3.0,6.0,1,0,10.7,250.0,0
30,7,3.0,6.0,1,0,10.9,253.0,0
30,7,3.0,6.0,1,0,10.9,253.0,0
30,7,3.0,6.0,1,0,10.7,250.0,0
30,7,2.9,6.0,1,0,11.2,261.0,0
30,7,2.9,6.0,1,0,11.2,261.0,0
30,7,2.9,6.0,1,0,11.6,273.0,0
30,7,4.0,8.0,1,0,12.6,295.0,0
30,7,4.0,8.0,1,0,13.4,313.0,0
30,7,4.0,8.0,1,0,11.2,261.0,0
30,7,4.0,8.0,1,0,11.2,261.0,0
30,7,4.0,8.0,1,0,11.9,279.0,0
31,10,5.7,8.0,2,1,13.6,320.0,0
31,10,5.7,8.0,2,1,12.4,290.0,0
31,10,3.6,6.0,2,1,11.1,260.0,0
31,10,5.7,8.0,2,1,13.8,325.0,0
31,10,5.7,8.0,2,1,12.8,299.0,0
32,2,6.6,12.0,0,0,17.1,400.0,0
32,7,6.6,12.0,0,0,17.1,400.0,0
32,7,6.6,12.0,0,0,17.1,400.0,0
33,5,2.0,4.0,0,0,8.6,200.0,0
33,5,2.0,4.0,3,0,9.9,231.0,0
33,5,2.0,4.0,3,0,10.2,239.0,0
33,0,2.0,4.0,4,1,7.9,185.0,1
33,7,2.5,4.0,4,1,7.9,185.0,1
33,2,2.0,4.0,4,0,11.5,263.0,0
33,2,2.0,4.0,3,0,10.1,236.0,0
33,2,2.5,4.0,3,0,12.7,297.0,0
34,5,2.0,4.0,0,0,8.7,204.0,0
34,5,2.0,4.0,3,0,9.9,232.0,0
34,3,3.5,6.0,0,1,9.4,220.0,0
34,3,2.5,4.0,0,1,6.9,164.0,1
34,3,2.5,4.0,4,1,4.9,113.0,2
34,3,2.5,4.0,4,1,5.1,121.0,2
34,2,2.0,4.0,4,1,6.7,158.0,3
34,2,2.0,4.0,4,1,7.0,164.0,1
34,2,2.0,4.0,3,1,7.4,173.0,1
34,2,2.0,4.0,4,1,6.7,158.0,3
34,2,2.0,4.0,3,1,7.5,174.0,1
34,2,1.8,4.0,4,1,4.5,106.0,2
34,1,3.0,6.0,0,0,8.9,208.0,0
34,0,3.5,6.0,0,1,10.3,240.0,0
34,8,2.5,4.0,4,1,6.7,158.0,3
34,8,2.5,4.0,4,1,6.7,156.0,3
34,3,1.8,4.0,4,1,4.5,106.0,2
34,3,1.8,4.0,4,1,4.7,109.0,2
34,2,1.5,4.0,4,1,5.1,120.0,2
34,0,2.5,4.0,0,1,7.9,184.0,1
34,0,2.5,4.0,0,1,8.2,194.0,0
34,0,2.5,4.0,0,1,8.6,200.0,0
34,0,2.5,4.0,4,1,6.0,139.0,3
34,8,5.7,8.0,0,1,16.4,385.0,0
34,11,3.5,6.0,0,1,11.0,259.0,0
34,11,3.5,6.0,0,1,11.7,274.0,0
34,9,2.7,4.0,0,1,11.2,263.0,0
34,9,2.7,4.0,0,1,11.7,274.0,0
34,9,3.5,6.0,0,1,11.9,278.0,0
34,9,3.5,6.0,3,1,12.9,300.0,0
34,10,5.7,8.0,0,1,16.3,381.0,0
34,2,1.5,4.0,0,1,6.6,155.0,3
34,2,1.5,4.0,3,1,6.9,165.0,1
35,7,2.0,4.0,0,0,10.0,234.0,0
35,0,2.0,4.0,0,1,11.7,273.0,0
35,0,3.6,6.0,0,1,12.7,297.0,0
35,2,1.4,4.0,0,1,7.4,174.0,1
35,2,1.4,4.0,3,1,7.6,177.0,1
35,2,2.0,4.0,1,1,8.7,203.0,0
35,2,2.0,4.0,3,1,8.7,203.0,0
35,2,1.4,4.0,0,1,7.0,162.0,1
35,2,1.4,4.0,3,1,7.0,163.0,1
35,2,2.0,4.0,1,1,8.4,196.0,0
35,2,2.0,4.0,3,1,8.5,198.0,0
35,3,2.0,4.0,0,1,8.7,205.0,0
35,0,2.0,4.0,0,1,9.4,221.0,0
35,0,2.0,4.0,0,1,10.2,241.0,0
36,2,2.0,4.0,0,0,8.9,208.0,0
36,3,2.0,4.0,0,0,9.6,223.0,0
36,6,2.0,4.0,0,0,8.9,208.0,0
36,6,2.0,4.0,0,0,9.4,219.0,0
36,0,2.0,4.0,0,1,9.0,210.0,0
36,0,2.0,4.0,0,0,9.9,232.0,0
36,8,2.0,4.0,0,0,9.9,232.0,0
0,2,2.4,4.0,1,0,8.6,199.0,0
0,1,3.5,6.0,1,0,11.0,256.0,0
0,0,2.0,4.0,0,0,9.9,232.0,0
0,0,2.0,4.0,0,0,10.3,242.0,0
0,2,2.0,4.0,0,0,9.8,230.0,0
0,2,2.0,4.0,0,0,9.8,231.0,0
1,3,2.0,4.0,2,0,8.7,205.0,0
1,3,2.0,4.0,2,0,9.2,217.0,0
1,3,2.9,6.0,2,0,11.6,271.0,0
1,0,2.0,4.0,2,0,9.3,218.0,0
1,0,2.0,4.0,2,0,9.6,226.0,0
1,0,2.9,6.0,2,0,12.3,288.0,0
2,5,4.0,8.0,2,0,11.5,271.0,0
2,5,5.2,12.0,2,0,13.3,312.0,0
2,5,5.2,12.0,2,0,13.8,324.0,0
2,8,4.0,8.0,2,0,15.2,357.0,0
2,1,4.0,8.0,2,0,11.5,270.0,0
2,1,4.0,8.0,3,0,14.2,333.0,0
3,6,2.0,4.0,1,0,8.9,208.0,0
3,2,2.0,4.0,1,0,8.3,194.0,0
3,2,2.0,4.0,1,0,8.8,205.0,0
3,4,2.0,4.0,1,0,9.1,212.0,0
3,4,2.0,4.0,1,0,8.8,205.0,0
3,3,2.0,4.0,1,0,8.8,205.0,0
3,14,3.0,6.0,1,0,10.6,247.0,0
3,3,2.0,4.0,1,0,9.2,214.0,0
3,3,3.0,6.0,1,0,9.7,227.0,0
3,3,3.0,6.0,1,0,9.7,227.0,0
3,7,3.0,6.0,0,0,11.5,267.0,0
3,7,4.0,8.0,0,0,13.2,308.0,0
3,0,2.0,4.0,0,1,9.3,218.0,0
3,0,2.0,4.0,0,1,10.2,239.0,0
3,0,2.0,4.0,1,0,9.3,217.0,0
3,0,2.0,4.0,1,0,9.3,217.0,0
3,8,2.0,4.0,0,0,11.3,264.0,0
3,8,3.0,6.0,0,0,12.0,281.0,0
3,8,3.0,6.0,0,0,12.0,281.0,0
3,1,5.2,10.0,1,0,14.1,329.0,0
3,1,5.2,10.0,1,0,15.1,353.0,0
3,1,5.2,10.0,1,0,14.1,329.0,0
3,1,5.2,10.0,1,0,15.1,353.0,0
3,4,2.9,6.0,0,0,11.5,269.0,0
3,3,2.9,6.0,0,0,11.4,266.0,0
3,14,4.0,8.0,0,0,13.7,319.0,0
3,3,4.0,8.0,0,0,13.5,315.0,0
3,8,4.0,8.0,0,0,15.4,360.0,0
3,2,3.0,6.0,0,0,10.1,237.0,0
3,4,3.0,6.0,0,0,10.5,244.0,0
3,4,3.0,6.0,0,0,10.1,237.0,0
3,3,3.0,6.0,0,0,10.1,237.0,0
3,3,2.9,6.0,0,0,10.9,255.0,0
3,3,2.9,6.0,0,0,10.9,255.0,0
3,7,4.0,8.0,0,0,14.5,339.0,0
3,0,3.0,6.0,0,0,11.6,274.0,0
3,0,3.0,6.0,0,0,11.6,274.0,0
3,8,4.0,8.0,0,0,13.9,324.0,0
3,8,4.0,8.0,0,0,13.9,324.0,0
3,4,2.0,4.0,1,1,9.2,216.0,0
3,1,2.0,4.0,1,1,9.2,216.0,0
3,4,2.5,5.0,1,0,10.0,232.0,0
3,4,2.0,4.0,1,0,9.4,220.0,0
37,8,4.0,8.0,0,0,13.2,309.0,0
37,8,6.0,12.0,0,0,16.3,383.0,0
37,4,4.0,8.0,1,0,12.3,290.0,0
37,4,6.0,12.0,1,0,15.7,364.0,0
37,5,4.0,8.0,1,0,12.3,290.0,0
37,5,6.0,12.0,1,0,16.0,373.0,0
37,3,4.0,8.0,1,0,13.7,323.0,0
37,3,6.0,12.0,1,0,16.0,373.0,0
4,2,2.0,4.0,0,0,8.8,206.0,0
4,4,2.0,4.0,0,0,9.6,225.0,0
4,4,2.0,4.0,0,0,9.6,225.0,0
4,2,2.0,4.0,0,0,8.3,195.0,0
4,4,2.0,4.0,0,0,8.7,202.0,0
4,3,2.0,4.0,0,0,8.9,206.0,0
4,7,3.0,6.0,0,0,9.1,211.0,0
4,7,4.4,8.0,0,0,12.0,281.0,0
4,7,4.4,8.0,0,0,12.0,281.0,0
4,7,4.4,8.0,0,0,12.0,281.0,0
4,8,4.4,8.0,0,0,13.8,321.0,0
4,4,3.0,6.0,1,0,12.6,293.0,0
4,4,3.0,6.0,3,0,11.7,273.0,0
4,2,2.0,4.0,0,0,9.2,213.0,0
4,4,3.0,6.0,0,0,9.8,228.0,0
4,4,3.0,6.0,0,0,9.8,228.0,0
4,2,3.0,6.0,0,0,9.2,214.0,0
4,4,3.0,6.0,0,0,9.2,214.0,0
4,3,4.4,8.0,0,0,13.8,323.0,0
4,3,4.4,8.0,0,0,13.8,323.0,0
4,3,4.4,8.0,0,0,11.7,272.0,0
4,7,6.6,12.0,0,0,15.1,354.0,0
4,4,4.4,8.0,0,0,13.8,323.0,0
4,4,4.4,8.0,0,0,13.8,323.0,0
4,4,4.4,8.0,0,0,13.8,323.0,0
4,4,4.4,8.0,0,0,13.8,323.0,0
4,3,4.4,8.0,0,0,13.8,323.0,0
4,3,4.4,8.0,0,0,13.8,323.0,0
4,4,4.4,8.0,0,0,12.0,281.0,0
4,4,4.4,8.0,0,0,11.7,272.0,0
4,3,4.4,8.0,0,0,12.0,281.0,0
4,0,2.0,4.0,0,0,9.1,213.0,0
4,0,2.0,4.0,0,0,8.8,205.0,0
4,0,2.0,4.0,0,0,8.9,209.0,0
4,0,2.0,4.0,0,0,9.3,217.0,0
4,0,3.0,6.0,0,0,14.6,339.0,0
4,0,3.0,6.0,0,0,14.6,339.0,0
4,0,3.0,6.0,0,0,10.1,235.0,0
4,0,2.0,4.0,0,0,9.3,217.0,0
4,0,3.0,6.0,0,0,14.6,339.0,0
4,0,3.0,6.0,0,0,14.6,339.0,0
4,0,3.0,6.0,0,0,10.1,235.0,0
4,8,3.0,6.0,0,0,10.4,242.0,0
4,8,4.4,8.0,0,0,15.7,364.0,0
4,8,4.4,8.0,0,0,15.7,364.0,0
4,8,4.4,8.0,0,0,12.7,302.0,0
4,8,3.0,6.0,0,0,10.4,242.0,0
4,8,4.4,8.0,0,0,15.7,364.0,0
4,8,4.4,8.0,0,0,15.7,364.0,0
4,8,4.4,8.0,0,0,12.7,302.0,0
4,8,3.0,6.0,0,0,11.1,256.0,0
4,8,4.4,8.0,0,0,13.8,321.0,0
4,1,2.0,4.0,0,0,8.4,197.0,0
4,1,3.0,6.0,0,0,9.5,221.0,0
38,1,8.0,16.0,1,0,22.2,522.0,0
38,1,8.0,16.0,1,0,26.1,608.0,0
5,8,3.6,6.0,2,1,11.2,264.0,0
5,8,3.6,6.0,2,1,11.8,277.0,0
5,0,1.4,4.0,0,1,8.7,204.0,0
5,0,1.4,4.0,0,1,8.6,203.0,0
5,0,1.4,4.0,0,1,9.1,214.0,0
5,0,1.4,4.0,0,1,9.1,214.0,0
5,0,1.2,3.0,4,1,8.0,188.0,0
5,0,2.0,4.0,0,1,8.9,209.0,0
5,0,2.0,4.0,0,1,9.5,222.0,0
6,2,2.0,4.0,0,0,8.7,203.0,0
6,2,2.7,4.0,0,0,9.5,221.0,0
6,2,2.0,4.0,0,0,9.1,213.0,0
6,2,2.7,4.0,0,0,9.9,232.0,0
6,2,2.7,4.0,0,0,10.0,234.0,0
6,2,2.7,4.0,0,0,10.2,239.0,0
6,3,2.0,4.0,0,0,9.0,209.0,0
6,3,3.0,6.0,0,0,10.6,249.0,0
6,3,2.0,4.0,0,0,9.5,242.0,0
6,3,3.0,6.0,0,0,11.1,260.0,0
6,3,3.0,6.0,0,0,10.9,256.0,0
6,3,3.0,6.0,0,0,11.1,260.0,0
6,8,3.0,6.0,2,2,10.6,277.0,0
6,8,6.2,8.0,2,0,14.8,347.0,0
6,8,6.2,8.0,2,0,15.3,357.0,0
6,0,2.0,4.0,0,0,8.9,209.0,0
6,0,2.0,4.0,0,0,9.7,227.0,0
6,0,2.0,4.0,0,0,9.5,222.0,0
6,0,2.0,4.0,0,0,10.1,237.0,0
6,0,3.6,6.0,0,1,11.2,263.0,0
6,0,2.0,4.0,0,0,10.2,239.0,0
6,0,3.6,6.0,0,1,11.5,269.0,0
7,0,2.0,4.0,2,1,9.4,221.0,0
7,0,2.5,4.0,2,1,10.2,238.0,0
7,0,3.6,6.0,2,1,10.5,247.0,0
7,0,2.0,4.0,2,1,9.7,227.0,0
7,0,3.6,6.0,2,1,10.9,256.0,0
7,4,2.0,4.0,0,0,9.5,222.0,0
7,4,2.0,4.0,3,0,10.5,247.0,0
7,4,3.6,6.0,0,1,10.7,251.0,0
7,4,3.6,6.0,3,1,12.0,281.0,0
7,4,6.2,8.0,0,0,12.0,281.0,0
7,4,6.2,8.0,3,0,12.6,296.0,0
7,4,6.2,8.0,0,0,15.1,355.0,0
7,4,6.2,8.0,3,0,14.8,349.0,0
7,9,2.5,4.0,2,1,10.9,257.0,0
7,9,2.8,4.0,2,2,10.1,294.0,0
7,9,3.6,6.0,2,1,11.3,263.0,0
7,9,2.5,4.0,2,1,11.4,268.0,0
7,9,2.8,4.0,2,2,10.5,294.0,0
7,9,3.6,6.0,2,1,12.1,284.0,0
7,9,2.8,4.0,2,2,12.1,326.0,0
7,9,3.6,6.0,2,1,14.1,329.0,0
7,1,6.2,8.0,0,0,12.4,290.0,0
7,0,1.5,4.0,2,1,8.4,198.0,0
7,0,1.5,4.0,2,1,8.8,207.0,0
7,3,1.5,4.0,4,1,7.5,175.0,1
7,3,2.0,4.0,2,0,9.1,213.0,0
7,10,2.7,4.0,2,1,11.2,263.0,0
